InvoiceNo,StockCode,Description,Quantity,UnitPrice,TotalLinea,InvoiceDate,Anio,Mes,NombreMes,DiaSemana,EsFinDeSemana,RangoPrecio,CustomerID,Country
100493,20760,MEASURING TAPE SUKI,72,1.78,128.16,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20771,RETROSPOT PARTY BAG + STICKER SHEET,3,2.05,6.15,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20782,"PAINTED METAL HEART, HOOK",24,1.51,36.24,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20794,"SMALL RED, WHITE BUTTERFLY BAG",2,3.46,6.92,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20839,"SAUCER, GREEN AND YELLOW SPOTS",2,0.99,1.98,2011-02-04 16:14:00,2011,2,February,Friday,0,Muy Barato,14790,United Arab Emirates
100493,20865,BAKING MOULD CUPCAKE VANILLA,72,8.02,577.44,2011-02-04 16:14:00,2011,2,February,Friday,0,Medio,14790,United Arab Emirates
100493,20874,"RAINBOW HOLIDAY CARD, PACK OF 8",20,1.58,31.6,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20883,VINTAGE PAISLEY WRAP,100,1.22,122.0,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20917,WOODEN TREE CHRISTMAS SCANDINAVIAN,30,4.48,134.4,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20921,GLASS  BELL STORAGE JAR,20,5.09,101.8,2011-02-04 16:14:00,2011,2,February,Friday,0,Medio,14790,United Arab Emirates
100493,20944,HOT WATER BOTTLE TEA AND SYMPATHY,100,5.29,529.0,2011-02-04 16:14:00,2011,2,February,Friday,0,Medio,14790,United Arab Emirates
100493,20952,JAM JAR NURSERY RHYME PINK,5,0.91,4.55,2011-02-04 16:14:00,2011,2,February,Friday,0,Muy Barato,14790,United Arab Emirates
100493,20960,"CHRISTMAS CARD, RUDOLPH RED NOSE",100,0.5,50.0,2011-02-04 16:14:00,2011,2,February,Friday,0,Muy Barato,14790,United Arab Emirates
100493,20965,RED POLKADOT CERAMIC TRINKET POT,3,1.14,3.42,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20973,BLUE PINK FELT CRAFT TRINKET POT,30,0.93,27.9,2011-02-04 16:14:00,2011,2,February,Friday,0,Muy Barato,14790,United Arab Emirates
100493,20978,"CARD, BILLBOARD FONT DESIGN",30,1.03,30.9,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20979,"CARD, VINTAGE BIRTHDAY COLLAGE",30,1.19,35.7,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
100493,20982,MISTLETOE BOTANICAL WALL ART,3,11.16,33.48,2011-02-04 16:14:00,2011,2,February,Friday,0,Medio,14790,United Arab Emirates
100493,20984,ROTATING SILVER ANGELS T-LIGHT HLDR,4,13.81,55.24,2011-02-04 16:14:00,2011,2,February,Friday,0,Medio,14790,United Arab Emirates
100493,21000,JUMBO BAG RAINBOW,30,1.81,54.3,2011-02-04 16:14:00,2011,2,February,Friday,0,Barato,14790,United Arab Emirates
107169,20758,HEART MEASURING SPOONS LARGE,2,5.75,11.5,2011-02-04 16:29:00,2011,2,February,Friday,0,Medio,12800,United Kingdom
107169,20774,"MIDNIGHT BLUE GLASS JAR, MEDIUM",4,6.58,26.32,2011-02-04 16:29:00,2011,2,February,Friday,0,Medio,12800,United Kingdom
107169,20811,SUKI LUGGAGE TAG,8,1.66,13.28,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20829,SILVER 'I LOVE YOU' METAL BOOKMARK,100,3.15,315.0,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20834,JAM JAR WITH YELLOW LID,48,3.35,160.8,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20857,TOXIC AREA  DOOR HANGER,2,1.33,2.66,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20861,BAKING MOULD ROSE FAIRY CAKE,2,9.84,19.68,2011-02-04 16:29:00,2011,2,February,Friday,0,Medio,12800,United Kingdom
107169,20909,"CHRISTMAS TREE DECORATION, BELL",20,2.08,41.6,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20939,"ROUND TIN, 60'S CHRISTMAS",6,1.48,8.88,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20952,JAM JAR NURSERY RHYME PINK,4,0.96,3.84,2011-02-04 16:29:00,2011,2,February,Friday,0,Muy Barato,12800,United Kingdom
107169,20973,BLUE PINK FELT CRAFT TRINKET POT,2,1.21,2.42,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
107169,20994,JUMBO BAG STRAWBERRY,10,2.37,23.7,2011-02-04 16:29:00,2011,2,February,Friday,0,Barato,12800,United Kingdom
110045,20752,BLUE RINSE CHARLOTTE BAG,20,0.87,17.4,2011-02-04 16:36:00,2011,2,February,Friday,0,Muy Barato,14329,United Kingdom
110045,20762,TOAST ITS - SAVE THE PLANET,20,1.41,28.2,2011-02-04 16:36:00,2011,2,February,Friday,0,Barato,14329,United Kingdom
110045,20921,GLASS  BELL STORAGE JAR,48,4.81,230.88,2011-02-04 16:36:00,2011,2,February,Friday,0,Barato,14329,United Kingdom
110045,20998,JUMBO BAG SPACEBOY,6,2.52,15.12,2011-02-04 16:36:00,2011,2,February,Friday,0,Barato,14329,United Kingdom
116842,20757,DAISY HEART GLASS JEWEL STAND,3,4.88,14.64,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20774,"MIDNIGHT BLUE GLASS JAR, MEDIUM",48,5.97,286.56,2011-02-04 17:33:00,2011,2,February,Friday,0,Medio,15818,Japan
116842,20777,BISCUIT TIN 60'S LOVE HEART,15,10.39,155.85,2011-02-04 17:33:00,2011,2,February,Friday,0,Medio,15818,Japan
116842,20790,SMALL RED WOVEN BAG,20,3.16,63.2,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20792,SMALL YELLOW WOVEN BAG,10,3.81,38.1,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20794,"SMALL RED, WHITE BUTTERFLY BAG",3,3.66,10.98,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20805,SMALL DOLLY MIX DESIGN RED BOWL,20,1.83,36.6,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20813,3D HEART DECORATION RIBBON,10,1.83,18.3,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20820,"TUMBLER, NEW ENGLAND",10,2.6,26.0,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20826,"METAL SIGN,CUPCAKE SINGLE HOOK",2,1.61,3.22,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20844,"MUG, GREEN AND YELLOW SPOTS",2,0.99,1.98,2011-02-04 17:33:00,2011,2,February,Friday,0,Muy Barato,15818,Japan
116842,20848,"CAKE STAND, WHITE, 3 TIERS",30,17.81,534.3,2011-02-04 17:33:00,2011,2,February,Friday,0,Medio,15818,Japan
116842,20852,"LARGE CAKE TOWEL, PINK  POLKADOT",2,1.18,2.36,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20930,PINK HEART SHAPE EGG FRYING PAN,10,4.1,41.0,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20944,HOT WATER BOTTLE TEA AND SYMPATHY,20,4.37,87.4,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20968,GEORGY TREE HANGER GOLD,3,1.54,4.62,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,20986,STAR T-LIGHT HOLDER SILVER,100,3.18,318.0,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,22752,SET 7 BABUSHKA NESTING BOXES,8,8.69,69.52,2011-02-04 17:33:00,2011,2,February,Friday,0,Medio,15818,Japan
116842,71053,WHITE METAL LANTERN,48,2.94,141.12,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,3.44,10.32,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
116842,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,72,2.97,213.84,2011-02-04 17:33:00,2011,2,February,Friday,0,Barato,15818,Japan
102860,20759,MEASURING TAPE BEAUTY GIRL,20,1.61,32.2,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20776,HAND PAINTED MAGNET GARDENERS SET,8,1.88,15.04,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20778,MIRRORED WALL ART JEWELLERY STAND,15,36.11,541.65,2011-02-04 17:45:00,2011,2,February,Friday,0,Caro,15223,Australia
102860,20783,"PAINTED METAL STAR, HOOK",15,1.5,22.5,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20790,SMALL RED WOVEN BAG,30,4.0,120.0,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20802,SMALL CHECKERED CASE,24,3.83,91.92,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20837,"SAUCER, PINK AND BLUE SPOTS",72,0.91,65.52,2011-02-04 17:45:00,2011,2,February,Friday,0,Muy Barato,15223,Australia
102860,20849,"CAKE PLATE, WHITE, 20 CM",24,7.14,171.36,2011-02-04 17:45:00,2011,2,February,Friday,0,Medio,15223,Australia
102860,20883,VINTAGE PAISLEY WRAP,2,1.11,2.22,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20924,6 RIBBONS SHIMMERING PINKS,15,2.24,33.6,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20930,PINK HEART SHAPE EGG FRYING PAN,12,4.37,52.44,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20971,FOLK ART HEART CANDLEHOLDER,3,1.64,4.92,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,20982,MISTLETOE BOTANICAL WALL ART,15,11.7,175.5,2011-02-04 17:45:00,2011,2,February,Friday,0,Medio,15223,Australia
102860,20990,JUMBO BAG WOODLAND ANIMALS,4,1.95,7.8,2011-02-04 17:45:00,2011,2,February,Friday,0,Barato,15223,Australia
102860,22752,SET 7 BABUSHKA NESTING BOXES,30,8.79,263.7,2011-02-04 17:45:00,2011,2,February,Friday,0,Medio,15223,Australia
110857,20762,TOAST ITS - SAVE THE PLANET,10,1.38,13.8,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20765,MEASURING TAPE COURTYARD,3,1.81,5.43,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20772,SWEDISH POSTMARK MUG,12,0.93,11.16,2011-02-04 17:47:00,2011,2,February,Friday,0,Muy Barato,14089,United Kingdom
110857,20773,"MIDNIGHT BLUE GLASS JAR, SMALL",4,4.79,19.16,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20795,SMALL HEART MEASURING SPOONS,24,2.27,54.48,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20799,SILVER M.O.P. ORNAMENT - SNOWFLAKE,100,4.92,492.0,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20811,SUKI LUGGAGE TAG,5,1.8,9.0,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20848,"CAKE STAND, WHITE, 3 TIERS",2,16.1,32.2,2011-02-04 17:47:00,2011,2,February,Friday,0,Medio,14089,United Kingdom
110857,20849,"CAKE PLATE, WHITE, 20 CM",15,7.49,112.35,2011-02-04 17:47:00,2011,2,February,Friday,0,Medio,14089,United Kingdom
110857,20870,CHRISTMAS CARD COLOURED SNOWMAN,4,1.23,4.92,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20944,HOT WATER BOTTLE TEA AND SYMPATHY,2,5.11,10.22,2011-02-04 17:47:00,2011,2,February,Friday,0,Medio,14089,United Kingdom
110857,20955,JAM JAR NURSERY RHYME GREEN,5,0.82,4.1,2011-02-04 17:47:00,2011,2,February,Friday,0,Muy Barato,14089,United Kingdom
110857,20956,JAM JAR NURSERY RHYME RED,24,0.87,20.88,2011-02-04 17:47:00,2011,2,February,Friday,0,Muy Barato,14089,United Kingdom
110857,20974,YELLOW PINK FELT CRAFT TRINKET POT,6,1.21,7.26,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20992,JUMBO BAG PEARS,3,2.31,6.93,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20996,JUMBO BAG SCANDINAVIAN PAISLEY,48,2.18,104.64,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
110857,20998,JUMBO BAG SPACEBOY,24,2.35,56.4,2011-02-04 17:47:00,2011,2,February,Friday,0,Barato,14089,United Kingdom
111604,20766,MONEY BOX 3D METAL CHRISTMAS,2,6.49,12.98,2011-02-04 18:36:00,2011,2,February,Friday,0,Medio,13588,Switzerland
111604,20769,MONEY BOX 3D METAL ROBIN,15,6.96,104.4,2011-02-04 18:36:00,2011,2,February,Friday,0,Medio,13588,Switzerland
111604,20783,"PAINTED METAL STAR, HOOK",2,1.57,3.14,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20793,SMALL TURQUOISE WOVEN BAG,100,3.67,367.0,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20810,CARS LUGGAGE TAG,48,1.69,81.12,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20820,"TUMBLER, NEW ENGLAND",15,2.19,32.85,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20833,JAM JAR WITH BLUE LID,6,3.4,20.4,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20839,"SAUCER, GREEN AND YELLOW SPOTS",2,0.9,1.8,2011-02-04 18:36:00,2011,2,February,Friday,0,Muy Barato,13588,Switzerland
111604,20851,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",15,0.91,13.65,2011-02-04 18:36:00,2011,2,February,Friday,0,Muy Barato,13588,Switzerland
111604,20855,"CAKE TOWEL, PINK  POLKADOT",4,0.86,3.44,2011-02-04 18:36:00,2011,2,February,Friday,0,Muy Barato,13588,Switzerland
111604,20874,"RAINBOW HOLIDAY CARD, PACK OF 8",2,1.6,3.2,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20882,CHRISTMAS GROTTO WRAP,2,1.49,2.98,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,5,5.43,27.15,2011-02-04 18:36:00,2011,2,February,Friday,0,Medio,13588,Switzerland
111604,20916,SET/5 BLUE POLKADOT LID GLASS BOWLS,12,5.23,62.76,2011-02-04 18:36:00,2011,2,February,Friday,0,Medio,13588,Switzerland
111604,20934,"ROUND TIN, BUNNIES, PINK",10,1.38,13.8,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20935,"ROUND TIN, BUNNIES, PALE BLUE",8,1.73,13.84,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20945,HOT WATER BOTTLE KEEP CALM LOVE,100,5.14,514.0,2011-02-04 18:36:00,2011,2,February,Friday,0,Medio,13588,Switzerland
111604,20953,JAM JAR NURSERY RHYME BLUE,3,0.89,2.67,2011-02-04 18:36:00,2011,2,February,Friday,0,Muy Barato,13588,Switzerland
111604,20954,JAM JAR NURSERY RHYME YELLOW,2,0.88,1.76,2011-02-04 18:36:00,2011,2,February,Friday,0,Muy Barato,13588,Switzerland
111604,20986,STAR T-LIGHT HOLDER SILVER,100,3.12,312.0,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20989,JUMBO BAG 50'S CHRISTMAS,4,2.15,8.6,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,20992,JUMBO BAG PEARS,6,1.89,11.34,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
111604,84406B,CREAM CUPID HEARTS COAT HANGER,15,2.48,37.2,2011-02-04 18:36:00,2011,2,February,Friday,0,Barato,13588,Switzerland
115862,20727,LUNCH BAG  BLACK SKULL.,30,1.78,53.4,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20770,PACK OF 72 RETRO SPOT CAKE CASES,30,0.77,23.1,2011-02-04 18:38:00,2011,2,February,Friday,0,Muy Barato,12688,United Kingdom
115862,20772,SWEDISH POSTMARK MUG,30,0.94,28.2,2011-02-04 18:38:00,2011,2,February,Friday,0,Muy Barato,12688,United Kingdom
115862,20815,3D BELL DECORATION RIBBON,2,1.93,3.86,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20816,LARGE HEART MEASURING SPOONS,10,2.82,28.2,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20832,JAM JAR WITH PINK LID,20,4.43,88.6,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20835,JAM JAR WITH RED LID,72,4.42,318.24,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20860,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2,3.88,7.76,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20861,BAKING MOULD ROSE FAIRY CAKE,72,8.3,597.6,2011-02-04 18:38:00,2011,2,February,Friday,0,Medio,12688,United Kingdom
115862,20874,"RAINBOW HOLIDAY CARD, PACK OF 8",100,1.58,158.0,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20875,"PENGUIN HOLIDAY CARD, PACK OF 8",4,1.37,5.48,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20878,"GREEN REINDEER CHRISTMAS CARD, 8 PK",6,1.39,8.34,2011-02-04 18:38:00,2011,2,February,Friday,0,Barato,12688,United Kingdom
115862,20916,SET/5 BLUE POLKADOT LID GLASS BOWLS,4,5.39,21.56,2011-02-04 18:38:00,2011,2,February,Friday,0,Medio,12688,United Kingdom
114678,20864,BAKING MOULD CUPCAKE CHOCOLATE,30,8.7,261.0,2011-02-04 19:00:00,2011,2,February,Friday,0,Medio,13754,United Kingdom
114678,20866,ROBIN CHRISTMAS CARD,5,1.24,6.2,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
114678,20879,RED RETROSPOT WRAP,4,1.22,4.88,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
114678,20929,6 RIBBONS SHIMMERING BRIGHTS,10,2.24,22.4,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
114678,20935,"ROUND TIN, BUNNIES, PALE BLUE",8,1.56,12.48,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
114678,20967,GEORGY TREE HANGER SILVER,20,1.41,28.2,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
114678,20990,JUMBO BAG WOODLAND ANIMALS,12,2.1,25.2,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
114678,21071,JUMBO BAG 50'S CHRISTMAS,2,1.92,3.84,2011-02-04 19:00:00,2011,2,February,Friday,0,Barato,13754,United Kingdom
111370,20786,"SMALL PURPLE, WHITE BUTTERFLY BAG",48,3.15,151.2,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20810,CARS LUGGAGE TAG,48,1.89,90.72,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20829,SILVER 'I LOVE YOU' METAL BOOKMARK,30,3.65,109.5,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20835,JAM JAR WITH RED LID,12,4.07,48.84,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20839,"SAUCER, GREEN AND YELLOW SPOTS",2,0.97,1.94,2011-02-04 20:10:00,2011,2,February,Friday,0,Muy Barato,14291,United Kingdom
111370,20854,"CAKE TOWEL, CHOCOLATE SPOTS",24,0.96,23.04,2011-02-04 20:10:00,2011,2,February,Friday,0,Muy Barato,14291,United Kingdom
111370,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,5.43,32.58,2011-02-04 20:10:00,2011,2,February,Friday,0,Medio,14291,United Kingdom
111370,20932,HEART SHAPE EGG FRYING PAN,2,3.58,7.16,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20937,"ROUND TIN, VINTAGE LEAF",6,1.64,9.84,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20939,"ROUND TIN, 60'S CHRISTMAS",3,1.57,4.71,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20941,"ROUND TIN, TRADITIONAL WOODLAND",2,1.5,3.0,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20971,FOLK ART HEART CANDLEHOLDER,48,1.61,77.28,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20990,JUMBO BAG WOODLAND ANIMALS,24,2.47,59.28,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
111370,20998,JUMBO BAG SPACEBOY,24,2.39,57.36,2011-02-04 20:10:00,2011,2,February,Friday,0,Barato,14291,United Kingdom
109703,20761,TOAST ITS - I LOVE LONDON,2,1.28,2.56,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20794,"SMALL RED, WHITE BUTTERFLY BAG",5,3.87,19.35,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20795,SMALL HEART MEASURING SPOONS,20,2.16,43.2,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20796,SMALL STAR MEASURING SPOONS,3,2.27,6.81,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20806,SMALL DOLLY MIX DESIGN YELLOW BOWL,8,1.95,15.6,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20810,CARS LUGGAGE TAG,6,1.85,11.1,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20850,"CAKE PLATE, WHITE, 25 CM",2,10.39,20.78,2011-02-05 06:16:00,2011,2,February,Saturday,1,Medio,13186,Bahrain
109703,20851,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",10,1.02,10.2,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20853,"LARGE CAKE TOWEL, BLUE POLKADOT",30,1.19,35.7,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20879,RED RETROSPOT WRAP,8,1.29,10.32,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20901,ALPHABET HEARTS STICKER SHEET,20,0.73,14.6,2011-02-05 06:16:00,2011,2,February,Saturday,1,Muy Barato,13186,Bahrain
109703,20920,GLASS  STAR STORAGE JAR,5,5.45,27.25,2011-02-05 06:16:00,2011,2,February,Saturday,1,Medio,13186,Bahrain
109703,20921,GLASS  BELL STORAGE JAR,12,4.64,55.68,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20930,PINK HEART SHAPE EGG FRYING PAN,3,3.79,11.37,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20937,"ROUND TIN, VINTAGE LEAF",2,1.24,2.48,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20940,"ROUND TIN, 70'S CHRISTMAS",8,1.64,13.12,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20953,JAM JAR NURSERY RHYME BLUE,3,0.89,2.67,2011-02-05 06:16:00,2011,2,February,Saturday,1,Muy Barato,13186,Bahrain
109703,20982,MISTLETOE BOTANICAL WALL ART,12,11.7,140.4,2011-02-05 06:16:00,2011,2,February,Saturday,1,Medio,13186,Bahrain
109703,20988,"JUMBO BAG ALPHABET, PAISLEY",72,2.06,148.32,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,20991,JUMBO BAG VINTAGE LEAF,5,1.91,9.55,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,21000,JUMBO BAG RAINBOW,4,2.06,8.24,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,21033,JUMBO BAG CHARLIE+LOLA,10,4.49,44.9,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
109703,71053,WHITE METAL LANTERN,3,3.1,9.3,2011-02-05 06:16:00,2011,2,February,Saturday,1,Barato,13186,Bahrain
107803,20751,SKULLS AND CROSSBONES CHARLOTTE BAG,2,1.0,2.0,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20763,TOAST ITS - PEACE AND LOVE,5,1.49,7.45,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20770,PACK OF 72 RETRO SPOT CAKE CASES,2,0.86,1.72,2011-02-05 06:28:00,2011,2,February,Saturday,1,Muy Barato,13964,Austria
107803,20778,MIRRORED WALL ART JEWELLERY STAND,2,38.4,76.8,2011-02-05 06:28:00,2011,2,February,Saturday,1,Caro,13964,Austria
107803,20780,3D STARS HONEYCOMB PAPER GARLAND,2,1.5,3.0,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20781,3D BELLS HONEYCOMB PAPER GARLAND,12,1.93,23.16,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20785,SMALL RED RETROSPOT WOVEN BAG,6,4.01,24.06,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20807,WOODLAND LUGGAGE TAG,2,1.42,2.84,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20810,CARS LUGGAGE TAG,4,1.44,5.76,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20816,LARGE HEART MEASURING SPOONS,12,2.59,31.08,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
107803,20821,SILVER GLITTER STAR GARLAND,20,1.3,26.0,2011-02-05 06:28:00,2011,2,February,Saturday,1,Barato,13964,Austria
